subject,timepoint,node,degree,strength,eigenvector_centrality,betweenness,local_efficiency,clustering
3,4,71,1181.51189875,1181.51189875,,0.017430578788892606,0.8774034553548691,0.00042182836359127944
3,4,72,1166.31103661,1166.31103661,,0.03325526932084309,0.8774034553548691,0.0004930965605914349
3,4,73,1193.493096555,1193.493096555,,0.030327868852459017,0.8774034553548691,0.00026029584307390877
3,4,74,1217.93782809,1217.93782809,,0.00020073603211776515,0.8774034553548691,0.0002997705374944779
3,4,75,1257.711901805,1257.711901805,,0.0023084643693542994,0.8774034553548691,0.000574258388177199
3,4,76,1756.552787985,1756.552787985,,0.0009534961525593845,0.8774034553548691,0.0012084842367767943
3,4,77,2035.14837271,2035.14837271,,0.002224824355971897,0.8774034553548691,0.0010184119139862349
3,4,78,1271.6532406649999,1271.6532406649999,,0.0023251923720307797,0.8774034553548691,0.0005768435026170153
3,4,79,853.590271005,853.590271005,,0.009284041485446638,0.8774034553548691,0.0001823609289911724
3,4,80,1026.01377714,1026.01377714,,0.005369688859150218,0.8774034553548691,0.00019182573268526499
3,4,81,1650.90539849,1650.90539849,,0.0006356641017062563,0.8774034553548691,0.0008403827838066815
3,4,82,2288.51387006,2288.51387006,,0.00010036801605888258,0.8774034553548691,0.0015127258776430651
3,4,83,1695.90826135,1695.90826135,,0.003964536634325862,0.8774034553548691,0.0010283993933639381
3,4,84,1227.66641319,1227.66641319,,0.0007694881231180997,0.8774034553548691,0.0002242516792581011
3,4,85,1146.66803604,1146.66803604,,0.011743057878889261,0.8774034553548691,0.00028313708773069303
3,4,86,1037.802201445,1037.802201445,,0.010756105720976916,0.8774034553548691,0.0003440374809516461
3,4,87,2871.350244965,2871.350244965,,0.005414296866287499,0.8774034553548691,0.0008604892643161363
3,4,88,2783.69006575,2783.69006575,,0.008358425337348053,0.8774034553548691,0.000918334588735996
3,4,89,1330.297732585,1330.297732585,,0.006557377049180328,0.8774034553548691,0.0002646009008973524
3,4,90,1377.75321895,1377.75321895,,0.010672465707594513,0.8774034553548691,0.00031535483723751
3,4,91,1676.33912018,1676.33912018,,0.0010705921712947475,0.8774034553548691,0.0008798462369419714
3,4,92,1506.25098513,1506.25098513,,0.0017564402810304447,0.8774034553548691,0.001223368487772303
3,4,93,1670.8717508949999,1670.8717508949999,,0.010639009702241553,0.8774034553548691,0.0007802689927554602
3,4,94,1822.6828369,1822.6828369,,0.006908665105386417,0.8774034553548691,0.0005202060368380569
3,4,95,854.51981641,854.51981641,,0.0035630645700903316,0.8774034553548691,0.0002761622395475247
3,4,96,1031.76620826,1031.76620826,,0.003947808631649381,0.8774034553548691,0.0003293123522528383
3,4,97,1009.0371597349999,1009.0371597349999,,0.011391769822683173,0.8774034553548691,0.00021980436202810025
3,4,98,825.05155747,825.05155747,,0.02574439611910338,0.8774034553548691,0.00019583092972363957
3,4,99,1858.445805895,1858.445805895,,0.02351399576223932,0.8774034553548691,0.00033401404902005423
3,4,100,1912.30137521,1912.30137521,,0.016025426564068253,0.8774034553548691,0.0004568125827518578
3,4,101,2487.259475955,2487.259475955,,0.008113081298093008,0.8774034553548691,0.0008423828275696583
3,4,102,3724.577259935,3724.577259935,,0.003356752537080406,0.8774034553548691,0.0015743599768984066
3,4,103,3518.6315296,3518.6315296,,0.005414296866287499,0.8774034553548691,0.001361799507767457
3,4,104,3252.297328495,3252.297328495,,0.009546113527378164,0.8774034553548691,0.0010586817714659138
3,4,105,3439.70380415,3439.70380415,,0.011079513772722203,0.8774034553548691,0.0011029943696830922
3,4,106,3182.132323975,3182.132323975,,0.00777294524367124,0.8774034553548691,0.0009383751983238003
3,4,107,1563.017498525,1563.017498525,,0.0068082970893275346,0.8774034553548691,0.0006273013474485497
3,4,108,769.962365425,769.962365425,,0.014352626296420208,0.8774034553548691,0.0009027887770537772
3,4,109,854.827073425,854.827073425,,0.023118099698895955,0.8774034553548691,0.000807189250009872
3,4,110,1018.12812596,1018.12812596,,0.009953161592505855,0.8774034553548691,0.000657548473715865
3,4,111,945.820611655,945.820611655,,0.011871305899408944,0.8774034553548691,0.0006180292609303059
3,4,112,980.64649635,980.64649635,,0.011659417865506859,0.8774034553548691,0.0006947030903368799
3,4,113,1311.297649085,1311.297649085,,0.013460466153674584,0.8774034553548691,0.0007432832750690067
3,4,114,1140.393147085,1140.393147085,,0.004851120776179324,0.8774034553548691,0.0011032584948852942
3,4,115,1215.838394475,1215.838394475,,0.009652057544329207,0.8774034553548691,0.0009183542402685611
3,4,116,1067.258073795,1067.258073795,,0.00428236868517899,0.8774034553548691,0.0009322966885558489
3,4,117,795.08855059,795.08855059,,0.004349280695884912,0.8774034553548691,0.0009111810509358671
3,4,118,814.94081495,814.94081495,,0.013767146202743392,0.8774034553548691,0.0010079704575881052
3,4,119,816.70428599,816.70428599,,0.0006691201070592172,0.8774034553548691,0.0006856872683940895
3,4,120,728.35483579,728.35483579,,0.009468049514887923,0.8774034553548691,0.00011838463565720848
3,4,121,674.657180855,674.657180855,,0.0024757443961191034,0.8774034553548691,6.013727599962193e-05
3,4,122,765.891573785,765.891573785,,0.0,0.8774034553548691,0.00012674573350740382
3,4,123,1242.166907285,1242.166907285,,0.000468384074941452,0.8774034553548691,0.0012083570551096135
3,4,124,1688.702270965,1688.702270965,,0.0006858481097356976,0.8774034553548691,0.001587671485605724
3,4,125,1298.103090505,1298.103090505,,0.0011375041820006692,0.8774034553548691,0.0014010585804219787
3,4,126,1372.27860061,1372.27860061,,0.0013716962194713952,0.8774034553548691,0.0017615599550178313
3,4,127,1394.917600425,1394.917600425,,0.0018568082970893277,0.8774034553548691,0.001360742685825712
3,4,128,708.08073442,708.08073442,,0.015356306457009033,0.8774034553548691,0.0003792515098554929
3,4,129,900.768153405,900.768153405,,0.016895282703245234,0.8774034553548691,0.0007473652906691568
3,4,130,1069.074513235,1069.074513235,,0.012010705921712949,0.8774034553548691,0.001045192823435984
3,4,131,1168.697474295,1168.697474295,,0.004466376714620275,0.8774034553548691,0.00097761934932127
3,4,132,1575.564366035,1575.564366035,,0.0022917363666778187,0.8774034553548691,0.0010543883605724149
3,4,133,2005.13803798,2005.13803798,,0.0006691201070592172,0.8774034553548691,0.001340848105506411
3,4,134,2752.5654790950002,2752.5654790950002,,0.0017062562730010037,0.8774034553548691,0.0015507073925646894
3,4,135,2919.70667477,2919.70667477,,0.001321512211441954,0.8774034553548691,0.0011830594770575779
3,4,136,2850.556898905,2850.556898905,,0.005252592840414854,0.8774034553548691,0.0012849375351910834
3,4,137,2025.89081542,2025.89081542,,0.00585480093676815,0.8774034553548691,0.0007647525292890157
3,4,138,1366.049986715,1366.049986715,,0.0010371361659417867,0.8774034553548691,0.0003793146528785471
3,4,139,2007.3975026599999,2007.3975026599999,,0.0027768484442957514,0.8774034553548691,0.00020866538463616834
3,4,140,2039.797675,2039.797675,,0.0008029441284710606,0.8774034553548691,0.00042752461650886954
3,4,141,2282.205072655,2282.205072655,,0.01403479424556708,0.8774034553548691,0.0005411253877083598
3,4,142,2156.203279615,2156.203279615,,0.017648042823686854,0.8774034553548691,0.0006033836204052891
3,4,143,1225.13467429,1225.13467429,,0.004851120776179324,0.8774034553548691,0.00017049401477605992
3,4,144,1094.20638648,1094.20638648,,0.0006022080963532955,0.8774034553548691,0.0003006310438992608
3,4,145,934.509587085,934.509587085,,0.0006022080963532955,0.8774034553548691,0.0007928234880078933
3,4,146,859.604559145,859.604559145,,0.000702576112412178,0.8774034553548691,0.0014008235660885173
3,4,147,692.75079352,692.75079352,,0.00391435262629642,0.8774034553548691,0.0013173724969757644
3,4,148,495.887770785,495.887770785,,0.014151890264302443,0.8774034553548691,0.0009703842392539272
3,4,149,1135.26035621,1135.26035621,,0.010940113750418201,0.8774034553548691,0.0015658871791620582
3,4,150,1827.84152383,1827.84152383,,0.0009033121445299432,0.8774034553548691,0.0023840717548495338
3,4,151,1262.799576435,1262.799576435,,0.0013047842087654735,0.8774034553548691,0.001797211927604725
3,4,152,599.09185249,599.09185249,,0.006858481097356976,0.8774034553548691,0.0009258474043152445
3,4,153,1156.36790808,1156.36790808,,0.0024757443961191034,0.8774034553548691,0.0009713113823020217
3,4,154,1343.24060071,1343.24060071,,0.004600200736032118,0.8774034553548691,0.0005304873997942652
3,4,155,807.69666602,807.69666602,,0.0037972566075610576,0.8774034553548691,0.00028714538909664026
3,4,156,418.385143065,418.385143065,,0.02415523586483774,0.8774034553548691,0.00013380976358586113
3,4,157,775.67315825,775.67315825,,0.011375041820006692,0.8774034553548691,0.00020630553949605454
3,4,158,1157.36049329,1157.36049329,,0.0029441284710605554,0.8774034553548691,0.00045497502708834197
3,4,159,1717.91787453,1717.91787453,,0.004449648711943794,0.8774034553548691,0.0008890496736502947
3,4,160,2154.724576655,2154.724576655,,0.0029441284710605554,0.8774034553548691,0.00141059995892661
3,4,161,1414.310831925,1414.310831925,,0.0022415523586483774,0.8774034553548691,0.0010825453374253293
3,4,162,710.93775481,710.93775481,,0.008832385413181666,0.8774034553548691,0.0004654037061396219
3,4,163,908.371539485,908.371539485,,0.007661425225828036,0.8774034553548691,0.0006059219971878142
3,4,164,1027.075771385,1027.075771385,,0.002910672465707595,0.8774034553548691,0.0008445893915053267
3,4,165,857.101680705,857.101680705,,0.005570424891267983,0.8774034553548691,0.0006637294008894905
3,4,166,576.266954445,576.266954445,,0.015554254488680721,0.8774034553548691,0.0004031005284223918
3,4,167,1688.0503908,1688.0503908,,0.024439611910337906,0.8774034553548691,0.0008312695350426707
3,4,168,2188.2108476,2188.2108476,,0.010636221701795475,0.8774034553548691,0.00117510424173527
3,4,169,935.599317985,935.599317985,,0.002576112412177986,0.8774034553548691,0.0005765555942844026
3,4,170,437.938901435,437.938901435,,0.002910672465707595,0.8774034553548691,0.00027652620142110134
3,4,171,1080.247226095,1080.247226095,,0.01520575443292071,0.8774034553548691,0.0005747717143225763
3,4,172,1051.95580775,1051.95580775,,0.008110293297646927,0.8774034553548691,0.0006969179539197982
3,4,173,314.391050555,314.391050555,,0.0005352960856473737,0.8774034553548691,0.0002782227068852974
3,4,174,201.003182575,201.003182575,,0.009172521467603433,0.8774034553548691,0.0004377491948503496
3,4,175,370.672909785,370.672909785,,0.010873201739712278,0.8774034553548691,0.000584907961710964
3,4,176,853.90764508,853.90764508,,0.006523921043827367,0.8774034553548691,0.0010115575062915768
3,4,177,921.75897715,921.75897715,,0.00662428905988625,0.8774034553548691,0.0010574565152356402
3,4,178,469.80669877,469.80669877,,0.002843760455001673,0.8774034553548691,0.0006664867790365225
3,4,179,619.098222275,619.098222275,,0.0022750083640013384,0.8774034553548691,0.0008461459565995695
3,4,180,1080.74789387,1080.74789387,,0.006010928961748633,0.8774034553548691,0.0014335167422795407
3,4,181,858.45978411,858.45978411,,0.005955168952827032,0.8774034553548691,0.0014275282158030108
3,4,182,296.63940551,296.63940551,,0.007527601204416193,0.8774034553548691,0.0005121848012620188
3,4,183,272.676073515,272.676073515,,0.024657075945132154,0.8774034553548691,0.00044881779360699637
3,4,184,309.815408955,309.815408955,,0.005927288948366231,0.8774034553548691,0.0005471627532219766
3,4,185,567.46250688,567.46250688,,0.009601873536299764,0.8774034553548691,0.0008655656988023825
3,4,186,661.36949533,661.36949533,,0.003981264637002342,0.8774034553548691,0.0009816718183011908
3,4,187,880.36160631,880.36160631,,0.009200401472064235,0.8774034553548691,0.0008855196919105022
3,4,188,1531.114007085,1531.114007085,,0.01745845879335341,0.8774034553548691,0.0011228127426266123
3,4,189,3958.92439365,3958.92439365,,0.004728448756551802,0.8774034553548691,0.0024321943837559822
3,4,190,3944.47140769,3944.47140769,,0.008347273335563734,0.8774034553548691,0.0026771325685956424
3,4,191,3081.478212975,3081.478212975,,0.014185346269655404,0.8774034553548691,0.0023288786889229373
3,4,192,2983.49378635,2983.49378635,,0.00351288056206089,0.8774034553548691,0.0024666153697238983
3,4,193,1814.168591465,1814.168591465,,0.0032452325192372034,0.8774034553548691,0.0015573921800440638
3,4,194,1909.77059674,1909.77059674,,0.008046169287387087,0.8774034553548691,0.0012424448010230403
3,4,195,4935.51657676,4935.51657676,,0.001438608230177317,0.8774034553548691,0.0026757191051684963
3,4,196,5906.332656135,5906.332656135,,0.000468384074941452,0.8774034553548691,0.003732316388944471
3,4,197,4711.13435468,4711.13435468,,0.0027433924389427904,0.8774034553548691,0.002313265495581505
3,4,198,3754.235858555,3754.235858555,,0.0023502843760455,0.8774034553548691,0.001928321084339992
3,4,199,2067.92202274,2067.92202274,,0.003629976580796253,0.8774034553548691,0.0010893126985542475
3,4,200,1507.830670175,1507.830670175,,0.0014720642355302777,0.8774034553548691,0.000615003062667217
3,4,201,3696.55325951,3696.55325951,,0.0024757443961191034,0.8774034553548691,0.0022124168799397517
3,4,202,5046.953895415,5046.953895415,,0.0011542321846771497,0.8774034553548691,0.0027007010569004785
3,4,203,3113.255582135,3113.255582135,,0.0034125125460020074,0.8774034553548691,0.0013244697294097466
3,4,204,2499.44840989,2499.44840989,,0.004795360767257724,0.8774034553548691,0.000883524601420572
3,4,205,2969.32282067,2969.32282067,,0.009027545444407271,0.8774034553548691,0.0019715170021524903
3,4,206,3204.359349265,3204.359349265,,0.004432920709267314,0.8774034553548691,0.0029068626135046118
3,4,207,1970.096651265,1970.096651265,,0.012679826028772165,0.8774034553548691,0.002105903634430414
3,4,208,1436.498486295,1436.498486295,,0.0013549682167949147,0.8774034553548691,0.0015569480468509008
3,4,209,1932.114167595,1932.114167595,,0.00117096018735363,0.8774034553548691,0.0014629385653958293
3,4,210,1408.66643226,1408.66643226,,0.0019404483104717297,0.8774034553548691,0.0010953334225333885
3,4,211,1412.17842961,1412.17842961,,0.005581576893052303,0.8774034553548691,0.000869027955803101
3,4,212,1866.05998085,1866.05998085,,0.005921712947474072,0.8774034553548691,0.001384478638863556
3,4,213,3662.985361825,3662.985361825,,0.0024910783985725438,0.8774034553548691,0.002242516947934834
3,4,214,4768.1213662400005,4768.1213662400005,,0.003674584587933534,0.8774034553548691,0.0028981990745629454
3,4,215,4700.968343715,4700.968343715,,0.0030988624958179995,0.8774034553548691,0.003207061998981379
3,4,216,4636.149984825,4636.149984825,,0.00500278800044608,0.8774034553548691,0.0032654312298258294
3,4,217,3228.995928055,3228.995928055,,0.0019739043158246905,0.8774034553548691,0.0024536016604114505
3,4,218,2270.875155455,2270.875155455,,0.005297200847552135,0.8774034553548691,0.0017061745979714076
3,4,219,3234.2371503,3234.2371503,,0.002877216460354634,0.8774034553548691,0.002318884865757655
3,4,220,4322.115459115,4322.115459115,,0.005971896955503513,0.8774034553548691,0.002892250773006509
3,4,221,4502.50089289,4502.50089289,,0.002375376380060221,0.8774034553548691,0.003034013311633763
3,4,222,3986.98037457,3986.98037457,,0.002096576335452214,0.8774034553548691,0.0029877560885792414
3,4,223,4470.105154165,4470.105154165,,0.00013382402141184343,0.8774034553548691,0.002883889358758427
3,4,224,3975.67086252,3975.67086252,,0.0005352960856473737,0.8774034553548691,0.002584592170512752
3,4,225,2950.441686645,2950.441686645,,0.010793743726998999,0.8774034553548691,0.0017106735232857173
3,4,226,2773.38614802,2773.38614802,,0.013055090888814546,0.8774034553548691,0.0016854124485156919
3,4,227,3132.39260427,3132.39260427,,0.0009033121445299432,0.8774034553548691,0.002108737116529612
3,4,228,4451.54955379,4451.54955379,,0.0016895282703245234,0.8774034553548691,0.0024694461787266395
3,4,229,4059.031538525,4059.031538525,,0.005273502843760455,0.8774034553548691,0.002163536973615915
3,4,230,2743.56117992,2743.56117992,,0.018654510984721755,0.8774034553548691,0.0014014904042089055
3,4,231,3352.330450825,3352.330450825,,0.011809969889595182,0.8774034553548691,0.0019457833618746327
3,4,232,2911.44397494,2911.44397494,,0.016125794580127133,0.8774034553548691,0.0018955939759140977
3,4,233,1969.417353595,1969.417353595,,0.013499498159919706,0.8774034553548691,0.0013739218744734899
3,4,234,1584.608652465,1584.608652465,,0.002910672465707595,0.8774034553548691,0.0014064510052641877
3,4,235,1783.40673211,1783.40673211,,0.018672632987621278,0.8774034553548691,0.0014111598120614668
3,4,236,2076.25212709,2076.25212709,,0.006240660198505632,0.8774034553548691,0.001600846325988218
3,4,237,2901.232075225,2901.232075225,,0.003316326530612245,0.8774034553548691,0.0021135778667394508
3,4,238,3234.34977565,3234.34977565,,0.0015785658525705364,0.8774034553548691,0.0022072211944675077
3,4,239,3243.77956011,3243.77956011,,0.014105888256942124,0.8774034553548691,0.0018824205633712321
3,4,240,3299.8421682099997,3299.8421682099997,,0.008193375710940113,0.8774034553548691,0.0022950264255379863
3,4,241,3115.49043481,3115.49043481,,0.006310639009702241,0.8774034553548691,0.0019819069947905154
3,4,242,2636.138582755,2636.138582755,,0.015582134493141527,0.8774034553548691,0.0017997271659948352
3,4,243,3144.5936993699997,3144.5936993699997,,0.01953830712612914,0.8774034553548691,0.0017353331215878972
3,4,244,3646.495921965,3646.495921965,,0.005664101706256273,0.8774034553548691,0.002186120731121269
3,4,245,1500.03010423,1500.03010423,,0.007477417196386752,0.8774034553548691,0.001405832768586405
4,1,0,2318.394553535,2318.394553535,,0.00117096018735363,0.9232460471039996,0.0026906028761808404
4,1,1,1917.6588359950001,1917.6588359950001,,0.0023084643693542994,0.9232460471039996,0.0020086903897701264
4,1,2,1128.882491455,1128.882491455,,0.0027099364335898294,0.9232460471039996,0.0010861445535607509
4,1,3,2124.73624684,2124.73624684,,0.0006858481097356976,0.9232460471039996,0.001988105612687932
4,1,4,3038.883287265,3038.883287265,,0.0019237203077952494,0.9232460471039996,0.0029856026598748483
4,1,5,2607.6932048099998,2607.6932048099998,,0.0015055202408832387,0.9232460471039996,0.002690044835443363
4,1,6,1750.647553435,1750.647553435,,0.0008364001338240215,0.9232460471039996,0.002016891987144657
4,1,7,1176.793903655,1176.793903655,,6.691201070592172e-05,0.9232460471039996,0.0016389948835292237
4,1,8,737.403737185,737.403737185,,0.003579792572766812,0.9232460471039996,0.0011224431222408564
4,1,9,775.89090747,775.89090747,,0.007042489126798261,0.9232460471039996,0.0011695957700224961
4,1,10,788.030141275,788.030141275,,0.002693208430913349,0.9232460471039996,0.001252542020323161
4,1,11,1822.91701886,1822.91701886,,0.0017397122783539647,0.9232460471039996,0.0019622784168325793
4,1,12,2341.09693278,2341.09693278,,0.0023084643693542994,0.9232460471039996,0.002584400127105394
4,1,13,1611.80202573,1611.80202573,,0.0015389762462361995,0.9232460471039996,0.0018772123089600648
4,1,14,1120.96643965,1120.96643965,,0.009250585480093677,0.9232460471039996,0.0008495327888478831
4,1,15,1382.12115418,1382.12115418,,0.01706256273001004,0.9232460471039996,0.0011560527693768928
4,1,16,1158.74154589,1158.74154589,,0.007627969220475076,0.9232460471039996,0.0013020446116415896
4,1,17,1064.020373545,1064.020373545,,0.004750752760120442,0.9232460471039996,0.0011075144498701962
4,1,18,1027.97605223,1027.97605223,,0.007360321177651389,0.9232460471039996,0.0010690603363561503
4,1,19,1644.168147095,1644.168147095,,0.006791569086651054,0.9232460471039996,0.0015614452940766767
4,1,20,2003.206275815,2003.206275815,,0.00026764804282368687,0.9232460471039996,0.002131106605307329
4,1,21,1676.2183393,1676.2183393,,0.0014720642355302777,0.9232460471039996,0.0017922665392465819
4,1,22,1406.00290574,1406.00290574,,0.003864168618266979,0.9232460471039996,0.0012868124480245986
4,1,23,1130.253539225,1130.253539225,,0.005553696888591503,0.9232460471039996,0.001033323922567227
4,1,24,775.26729858,775.26729858,,0.00896620943459351,0.9232460471039996,0.0008749053191020086
4,1,25,2001.723870435,2001.723870435,,0.0015055202408832387,0.9232460471039996,0.0018484844864632129
4,1,26,3396.879152325,3396.879152325,,0.000234192037470726,0.9232460471039996,0.0026813797045902206
4,1,27,1984.45647856,1984.45647856,,0.003345600535296086,0.9232460471039996,0.001868413705664017
4,1,28,446.121434665,446.121434665,,0.002693208430913349,0.9232460471039996,0.0008490527963509029
4,1,29,1265.75914523,1265.75914523,,0.0009534961525593845,0.9232460471039996,0.0014531784903173224
4,1,30,1891.070873235,1891.070873235,,0.0012713282034125127,0.9232460471039996,0.002259414799446239
4,1,31,1943.039606925,1943.039606925,,0.004516560722649716,0.9232460471039996,0.0023174281978947595
4,1,32,1646.376381255,1646.376381255,,0.00010036801605888258,0.9232460471039996,0.002072417265300329
4,1,33,1866.33737232,1866.33737232,,0.00020073603211776515,0.9232460471039996,0.002230209927235574
4,1,34,1627.999139805,1627.999139805,,0.0010036801605888257,0.9232460471039996,0.0018060506812860283
4,1,35,896.675458015,896.675458015,,0.0066744730679156915,0.9232460471039996,0.0012392446983252833
4,1,36,1014.649355545,1014.649355545,,0.0012713282034125127,0.9232460471039996,0.001431192586760157
4,1,37,1483.726672675,1483.726672675,,0.0019739043158246905,0.9232460471039996,0.0016920200527763651
4,1,38,1289.604579155,1289.604579155,,0.005955168952827033,0.9232460471039996,0.0014600687496001265
4,1,39,751.9310025899999,751.9310025899999,,0.001204416192706591,0.9232460471039996,0.001006161965964073
4,1,40,556.49347799,556.49347799,,0.005587152893944463,0.9232460471039996,0.001111236072560635
4,1,41,1069.506660795,1069.506660795,,0.011007025761124122,0.9232460471039996,0.0013181772190555793
4,1,42,1170.374307965,1170.374307965,,0.00819672131147541,0.9232460471039996,0.001079283929631256
4,1,43,953.753792205,953.753792205,,0.023854131816661094,0.9232460471039996,0.0009369101376496676
4,1,44,1032.14535106,1032.14535106,,0.0399130143860823,0.9232460471039996,0.0010360444730467152
4,1,45,1579.076264285,1579.076264285,,0.016761458681833392,0.9232460471039996,0.0017433368724478367
4,1,46,2087.379157185,2087.379157185,,0.010588825694212111,0.9232460471039996,0.00215321334902662
4,1,47,1318.0022830350001,1318.0022830350001,,0.006490465038474407,0.9232460471039996,0.0015844058589439675
4,1,48,461.56171190500004,461.56171190500004,,0.003144864503178321,0.9232460471039996,0.0009809018558887652
4,1,49,1163.279103375,1163.279103375,,0.008263633322181331,0.9232460471039996,0.00123824756041738
4,1,50,1709.93226924,1709.93226924,,0.01248745399799264,0.9232460471039996,0.002144826954696356
4,1,51,1490.25549137,1490.25549137,,0.003546336567413851,0.9232460471039996,0.0016318523558531413
4,1,52,1086.845338455,1086.845338455,,0.0018066242890598864,0.9232460471039996,0.0009110401804003467
4,1,53,1148.933777805,1148.933777805,,0.0005352960856473737,0.9232460471039996,0.0009946254806443692
4,1,54,1309.837242235,1309.837242235,,0.0005352960856473737,0.9232460471039996,0.0014303087253334035
4,1,55,2213.3195885,2213.3195885,,0.002927400468384075,0.9232460471039996,0.0019435984646657414
4,1,56,2392.488695475,2392.488695475,,0.004064904650384745,0.9232460471039996,0.002062409300143455
4,1,57,1665.93878708,1665.93878708,,6.691201070592172e-05,0.9232460471039996,0.0014390930280426934
4,1,58,2258.21599373,2258.21599373,,0.0,0.9232460471039996,0.002252734129851994
4,1,59,1711.486323015,1711.486323015,,0.0010371361659417867,0.9232460471039996,0.0019777952554172274
4,1,60,785.11199699,785.11199699,,0.0011375041820006692,0.9232460471039996,0.0009116624662223251
4,1,61,1121.195911725,1121.195911725,,0.0018400802944128472,0.9232460471039996,0.0008815406307487771
4,1,62,1086.753072655,1086.753072655,,0.0117096018735363,0.9232460471039996,0.001047886136067164
4,1,63,800.492904005,800.492904005,,0.012629642020742723,0.9232460471039996,0.000993472013387642
4,1,64,871.396205165,871.396205165,,0.015255938440950152,0.9232460471039996,0.00120419279201963
4,1,65,717.166499345,717.166499345,,0.015824690531950486,0.9232460471039996,0.0009288232741172477
4,1,66,351.167056425,351.167056425,,0.010438273670123788,0.9232460471039996,0.0007600827846816997
4,1,67,1201.48227238,1201.48227238,,0.008916025426564068,0.9232460471039996,0.0014794737142678955
4,1,68,1936.786211425,1936.786211425,,0.020675811308129812,0.9232460471039996,0.0016590389587146344
4,1,69,1439.65354828,1439.65354828,,0.03519571763131482,0.9232460471039996,0.0011703993809466188
4,1,70,1131.460255985,1131.460255985,,0.006273001003680161,0.9232460471039996,0.0007835732927720126
4,1,71,1473.029097455,1473.029097455,,0.005520240883238541,0.9232460471039996,0.0009558262229538881
4,1,72,1531.519367175,1531.519367175,,0.002676480428236869,0.9232460471039996,0.0009938871898830842
4,1,73,1209.95498409,1209.95498409,,0.005051856808297089,0.9232460471039996,0.0006936539148389117
4,1,74,1150.071812805,1150.071812805,,0.004851120776179324,0.9232460471039996,0.0007245540571185509
4,1,75,1517.61788619,1517.61788619,,0.0025092004014720644,0.9232460471039996,0.0012136849374980259
4,1,76,1781.55495456,1781.55495456,,0.0043325526932084316,0.9232460471039996,0.0015074022775137116
4,1,77,1674.356007955,1674.356007955,,0.009066577450652393,0.9232460471039996,0.0011472244332962377
4,1,78,1109.570816495,1109.570816495,,0.0029441284710605554,0.9232460471039996,0.000869538881441517
4,1,79,958.187271625,958.187271625,,0.008364001338240215,0.9232460471039996,0.0005566700168643039
4,1,80,1307.91765499,1307.91765499,,0.023837403813984612,0.9232460471039996,0.0007270025909018633
4,1,81,1316.616322665,1316.616322665,,0.004248912679826029,0.9232460471039996,0.0011598475248407432
4,1,82,1610.517231445,1610.517231445,,0.003981264637002342,0.9232460471039996,0.0016519732181853048
4,1,83,1583.343227795,1583.343227795,,0.005352960856473738,0.9232460471039996,0.0012542516836483325
4,1,84,1449.18030754,1449.18030754,,0.013348946135831383,0.9232460471039996,0.0005546049451507557
4,1,85,1482.873414325,1482.873414325,,0.020960187353629978,0.9232460471039996,0.0006100987024106962
4,1,86,1410.831545925,1410.831545925,,0.006507193041150887,0.9232460471039996,0.0009493615955535574
4,1,87,1412.203753675,1412.203753675,,0.012690978030556486,0.9232460471039996,0.0008079725858511906
4,1,88,1069.75832249,1069.75832249,,0.007678153228504517,0.9232460471039996,0.0006311817118514394
4,1,89,858.4000515600001,858.4000515600001,,0.012378721980595517,0.9232460471039996,0.0005541230615163997
4,1,90,529.07907607,529.07907607,,0.013900970224155236,0.9232460471039996,0.00041819621288484936
4,1,91,942.67972158,942.67972158,,0.0006356641017062563,0.9232460471039996,0.00139126572116097
4,1,92,1680.75769029,1680.75769029,,0.0030110404817664774,0.9232460471039996,0.0020519162963649686
4,1,93,1365.922786785,1365.922786785,,0.001873536299765808,0.9232460471039996,0.0014912372577186015
4,1,94,860.31126067,860.31126067,,0.003429240548678488,0.9232460471039996,0.0008535526019207868
4,1,95,1044.3335540799999,1044.3335540799999,,0.0027015724322515893,0.9232460471039996,0.000832535098563872
4,1,96,1164.27833289,1164.27833289,,0.005704248912679826,0.9232460471039996,0.000757694336832073
4,1,97,1343.1392098,1343.1392098,,0.013516226162596187,0.9232460471039996,0.000642252117561691
4,1,98,1205.728611475,1205.728611475,,0.009033121445299433,0.9232460471039996,0.0007065874954226102
4,1,99,906.020127125,906.020127125,,0.015523586483773838,0.9232460471039996,0.0005277860892154033
4,1,100,1063.00944084,1063.00944084,,0.011023753763800603,0.9232460471039996,0.0006935939740776514
4,1,101,1511.15979828,1511.15979828,,0.020207427233188358,0.9232460471039996,0.0008939863072186838
4,1,102,2383.556383985,2383.556383985,,0.02065908330545333,0.9232460471039996,0.0014043789557985284
4,1,103,2603.62822655,2603.62822655,,0.018200066912010707,0.9232460471039996,0.0017430076329724275
4,1,104,2843.7150511,2843.7150511,,0.0064737370357979265,0.9232460471039996,0.0016347597884653542
4,1,105,3033.056751735,3033.056751735,,0.006986729117876659,0.9232460471039996,0.00147951727335262
4,1,106,2526.711310345,2526.711310345,,0.003981264637002342,0.9232460471039996,0.0015419392667806277
4,1,107,1330.392918925,1330.392918925,,0.006323185011709602,0.9232460471039996,0.001189118631470345
4,1,108,662.3484106249999,662.3484106249999,,0.0016058882569421212,0.9232460471039996,0.0011851206750074857
4,1,109,780.166816215,780.166816215,,0.001672800267648043,0.9232460471039996,0.0011325739006383172
4,1,110,593.288793065,593.288793065,,0.005603880896620944,0.9232460471039996,0.000834115802764399
